41.8946	41.5170	41.3793	41.9232
41.8367	41.1522	40.7465	40.5401
42.1223	41.2394	40.7240	40.4716
42.2926	41.3652	40.5901	40.0252
42.4859	41.6573	40.8875	39.9883
