0.0000	0.0000	0.0000	0.0000	287.0000
0.0000	0.0000	0.0000	1.0000	311.0000
0.0000	0.0000	0.0000	0.0000	281.0000
0.0000	0.0000	0.0000	0.0000	239.0000
0.0000	0.0000	0.0000	0.0000	287.0000
