0.0000	34.0000	489.0000	2277.0000
0.0000	5.0000	89.0000	616.0000
0.0000	1.0000	29.0000	281.0000
0.0000	0.0000	21.0000	164.0000
0.0000	0.0000	10.0000	97.0000
